CVE,CVSS version,CVSS,EPSS,EPSS percentile
CVE-2002-0859,cvssMetricV2,7.5,0.183180000,0.962950000
CVE-2002-0870,cvssMetricV2,7.5,0.003140000,0.704250000
CVE-2002-0872,cvssMetricV2,7.5,0.012210000,0.854830000
CVE-2002-0873,cvssMetricV2,5.0,0.002650000,0.671250000
CVE-2002-0874,cvssMetricV2,5.0,0.005090000,0.768410000
CVE-2002-1614,cvssMetricV2,7.2,0.000420000,0.002880000
CVE-2002-1613,cvssMetricV2,7.2,0.000420000,0.002880000
CVE-2002-1612,cvssMetricV2,7.2,0.000420000,0.002880000
CVE-2002-1615,cvssMetricV2,7.2,0.000420000,0.002890000
CVE-2002-0376,cvssMetricV2,7.5,0.031740000,0.912340000
CVE-2002-0647,cvssMetricV2,7.5,0.114300000,0.953510000
CVE-2002-0648,cvssMetricV2,5.0,0.341760000,0.972070000
CVE-2002-0691,cvssMetricV2,7.5,0.021090000,0.891460000
CVE-2002-0722,cvssMetricV2,7.5,0.037020000,0.918540000
CVE-2002-0723,cvssMetricV2,7.5,0.182290000,0.962810000
CVE-2002-0724,cvssMetricV2,7.5,0.089040000,0.947500000
CVE-2002-0726,cvssMetricV2,7.5,0.038450000,0.919970000
CVE-2002-0727,cvssMetricV2,7.5,0.016600000,0.876710000
CVE-2002-0834,cvssMetricV2,7.5,0.005110000,0.768830000
CVE-2002-0860,cvssMetricV2,5.0,0.397060000,0.974000000
CVE-2002-0861,cvssMetricV2,7.5,0.015620000,0.872730000
CVE-2002-0970,cvssMetricV2,7.5,0.016190000,0.875050000
CVE-2002-0971,cvssMetricV2,4.6,0.000420000,0.050500000
CVE-2002-0972,cvssMetricV2,4.6,0.000750000,0.356400000
CVE-2002-0973,cvssMetricV2,4.6,0.000500000,0.230410000
CVE-2002-0974,cvssMetricV2,5.0,0.024090000,0.899290000
CVE-2002-0975,cvssMetricV2,7.5,0.014980000,0.869780000
CVE-2002-0976,cvssMetricV2,6.4,0.888400000,0.990280000
CVE-2002-0977,cvssMetricV2,7.5,0.013240000,0.861010000
CVE-2002-0978,cvssMetricV2,5.0,0.003020000,0.698270000
CVE-2002-0979,cvssMetricV2,7.5,0.167380000,0.961360000
CVE-2002-0980,cvssMetricV2,7.5,0.690630000,0.982560000
CVE-2002-0981,cvssMetricV2,7.2,0.000420000,0.050500000
CVE-2002-0982,cvssMetricV2,7.5,0.004080000,0.740360000
CVE-2002-0983,cvssMetricV2,5.0,0.007030000,0.805670000
CVE-2002-0984,cvssMetricV2,7.5,0.018910000,0.884980000
CVE-2002-0985,cvssMetricV2,7.5,0.014670000,0.868680000
CVE-2002-0986,cvssMetricV2,5.0,0.058160000,0.934470000
CVE-2002-0987,cvssMetricV2,7.2,0.000420000,0.002880000
CVE-2002-0988,cvssMetricV2,10.0,0.063610000,0.937390000
CVE-2002-0989,cvssMetricV2,7.5,0.065550000,0.938190000
CVE-2002-1120,cvssMetricV2,7.5,0.281400000,0.969380000
CVE-2002-1121,cvssMetricV2,7.5,0.015740000,0.873350000
CVE-2002-1122,cvssMetricV2,7.5,0.067060000,0.939120000
CVE-2002-1123,cvssMetricV2,7.5,0.962850000,0.996950000
CVE-2002-1124,cvssMetricV2,7.2,0.000420000,0.050720000
CVE-2002-1593,cvssMetricV2,5.0,0.263430000,0.968450000
CVE-2002-1642,cvssMetricV2,7.2,0.000420000,0.002950000
CVE-2002-0384,cvssMetricV2,7.5,0.096740000,0.949550000
